4.040735655195324960e-01,6.033171210957700703e-01,6.829583580005230692e-01,8.039309029577297316e-01,8.391334903741615170e-01,8.945637435065387777e-01,9.130152159712963122e-01,8.867508242048033340e-01,8.233091622081502026e-01,7.224645393541707650e-01,6.395834457207263402e-01,5.462877462605643109e-01,4.387512938695828368e-01,4.392073931434681278e-01,4.065510826732688376e-01,4.366924172718492647e-01,4.601078778902107369e-01,4.632923402212509312e-01,4.601976336594519879e-01,4.513170905765043206e-01,4.859392548627082808e-01,5.220561114389460355e-01,5.106233048239741112e-01,8.489211387968391698e-01,4.638708680901638681e-01,4.532756987084133327e-01
3.345761226641181807e-01,5.179408126084305009e-01,6.301606114296043337e-01,7.312387199752234945e-01,8.191905406698851699e-01,8.797522449919860099e-01,9.042688933539262397e-01,8.971103129499394813e-01,8.314172251303322270e-01,7.380527169192729886e-01,6.282575539627024419e-01,5.295497210122374065e-01,4.356583412706343528e-01,4.226858276711920048e-01,4.125458438742177214e-01,4.811639799137276685e-01,4.469891743422108599e-01,4.546199712466038045e-01,4.515957077372075301e-01,5.145292225019705290e-01,5.052352665119180797e-01,4.974421370334997095e-01,5.024168188329519724e-01,8.609487212683391011e-01,5.059678645029340727e-01,4.890001036483534458e-01
2.715611329188915568e-01,4.420271594552802052e-01,5.770783829138692589e-01,7.249131895008877891e-01,7.599307788821090259e-01,8.458618163851999716e-01,8.934581624557813573e-01,8.716291569077795343e-01,8.203658217583857937e-01,7.589527708330451317e-01,6.015262301133407208e-01,5.392947886865790963e-01,4.256897383555788283e-01,4.391864788164033251e-01,4.106087368866252474e-01,4.578780586143279541e-01,4.610598001999878237e-01,4.699665186991808241e-01,4.809855062541776305e-01,4.889922827894450652e-01,5.125492319773290451e-01,4.957819164767008902e-01,5.039108664722092845e-01,8.384857380555947870e-01,4.940949323591288245e-01,4.914718129350846842e-01
2.240870511001665510e-01,3.649024467373934710e-01,5.053998135392334667e-01,7.046746903471068357e-01,7.254666486610467091e-01,8.335449158321766028e-01,8.838927535821068382e-01,9.015367907706947070e-01,8.398900526746869710e-01,7.621960394138233008e-01,6.205971870498365739e-01,5.526720043459452114e-01,4.545356813919461114e-01,4.599834620182878253e-01,4.249466541233073991e-01,4.670452369450478480e-01,4.541226745687641508e-01,4.605104806509295878e-01,4.536735363709225033e-01,4.679366420231696466e-01,4.926789181793058692e-01,5.037759696164659795e-01,5.096996392494126393e-01,8.536927372544896864e-01,5.124670285043926299e-01,4.771798215719526559e-01
1.803469809552439851e-01,3.207049834580756875e-01,4.479497271349990872e-01,6.188021042236094837e-01,6.927343330583132230e-01,8.208216507003686102e-01,8.567943754237827836e-01,9.127312243080338838e-01,8.495909468128663988e-01,7.641440077673096187e-01,6.090566284910952088e-01,5.272617200217873945e-01,4.429809601864062030e-01,4.382772733139211896e-01,4.220188908658718541e-01,4.632149722651466295e-01,4.766590866189084341e-01,4.757266804033848939e-01,4.532742939706739249e-01,4.890085436260900309e-01,5.087835133438952662e-01,4.885898507173831451e-01,5.248904530600909668e-01,8.488852610741750571e-01,4.864365834212034945e-01,5.166055090300925023e-01
1.415616623775757810e-01,2.682313772271227581e-01,4.018033459621846437e-01,5.727014556886627084e-01,6.411656509154541883e-01,7.906106922121787228e-01,8.350360966769710958e-01,8.799513088781698578e-01,8.374609512880211160e-01,7.686502087048482368e-01,6.450605386347044723e-01,5.566446579490346158e-01,4.473072547774675223e-01,4.432633896833600429e-01,4.298974017771460820e-01,4.399253425707947418e-01,4.638540755767162072e-01,4.540379998452035992e-01,4.559219708942489624e-01,4.488729148864904483e-01,5.029795497279351268e-01,5.281650081317303957e-01,5.069022848321659280e-01,8.540627905938569242e-01,4.920819949473886346e-01,4.903288292306428042e-01
9.915109447547920674e-02,2.105719531704630942e-01,3.376525040827189073e-01,4.941049067713825238e-01,6.048718188766774029e-01,7.223461040678313960e-01,8.536300665719983582e-01,8.836314026019915779e-01,8.369581551126505925e-01,7.607821189037425880e-01,6.225294847827693712e-01,5.529201553483467091e-01,4.515215047698074025e-01,4.459288465654502320e-01,4.093272510790708640e-01,4.437542552567336762e-01,4.877979705733564431e-01,4.769421101877717728e-01,5.050650414041988334e-01,5.037688828251984940e-01,5.093410449439279564e-01,5.082205907597456829e-01,5.080704178350020639e-01,8.606190003332752081e-01,4.975173253703731313e-01,5.057305177399538110e-01
1.079697998911395701e-01,2.161131493287125616e-01,3.049489178996914740e-01,5.186083684657012416e-01,5.644250011158741254e-01,6.905094204743379427e-01,8.100620685800098419e-01,8.683530782918372770e-01,8.500767649123418535e-01,7.828415751715480653e-01,6.474525157826485078e-01,5.468159213233640958e-01,4.607790707452605883e-01,4.390728190414910359e-01,4.234750503863436988e-01,4.518773232832954956e-01,4.815718082774268494e-01,4.705027464272504845e-01,4.583387576247787143e-01,4.706136415376116489e-01,4.964961554810246591e-01,5.304041632248195359e-01,5.103417660357781882e-01,8.443406873875743957e-01,5.015873301516272642e-01,4.738502286497467408e-01
9.616090343156781517e-02,1.684046310790869305e-01,2.616462766746393553e-01,3.969693139360419010e-01,4.190114777889743514e-01,6.610865516450953328e-01,7.927416671893856570e-01,8.490406042673560583e-01,8.379510812383488272e-01,7.619006619319683704e-01,6.482535505966361411e-01,5.281063114958420845e-01,4.424588449263129331e-01,4.539386930905838224e-01,4.169884043861281087e-01,4.440852268383246315e-01,4.836434932153573230e-01,4.747999383244200788e-01,4.649134113856331907e-01,4.769716433143147971e-01,5.289137899437899026e-01,5.383181080203314206e-01,4.920677512684947796e-01,8.750932531414289395e-01,5.099801952797287097e-01,4.996056197190354431e-01
1.208827480243848257e-01,1.535921634333901609e-01,2.235117950054547886e-01,3.878179546138464384e-01,4.748940730275342803e-01,6.493890670342609139e-01,7.373037897543268659e-01,8.330816463197250332e-01,8.439640664188398089e-01,7.880465926623658746e-01,6.633327378350261094e-01,5.485573738746709616e-01,4.618905517352345225e-01,4.478693985666075128e-01,4.430276882832958618e-01,4.985446994133930221e-01,4.863588097338492622e-01,4.656107902240433916e-01,4.695735749828880978e-01,4.843604789956029721e-01,5.172877986884171220e-01,5.252726344886690102e-01,5.251908235954282356e-01,8.306226479130035534e-01,5.288077177064010037e-01,5.158188484974527421e-01
1.473916377469947914e-01,1.129109868497476660e-01,1.864984031686004462e-01,3.277941813432674323e-01,4.320013321741102974e-01,6.347504409914811463e-01,7.457312934405411209e-01,8.164212453778444400e-01,8.281226201514363394e-01,7.834482731605318939e-01,6.493330630709330809e-01,5.648058926784429445e-01,4.506020855346088982e-01,4.510189439163687086e-01,4.439529525202106086e-01,4.690562421049133124e-01,4.606805831168012122e-01,4.870476744380677903e-01,4.946946181832043155e-01,4.746617915295343604e-01,5.122890004711828649e-01,5.536792006633121099e-01,5.208945135670994819e-01,8.674958579739270315e-01,5.234777510703991776e-01,4.959367644575628509e-01
1.843520704484307715e-01,1.129354613425982284e-01,1.567737518900492177e-01,2.869365094787012516e-01,3.917751071290148657e-01,5.739011319547674406e-01,7.203059574666679232e-01,8.560225288888854145e-01,8.202364707919677089e-01,7.770776087248603137e-01,6.877179891552022140e-01,5.725085547589775503e-01,4.564231808140331026e-01,4.535986839604240761e-01,4.402773024647095856e-01,4.466599592915300732e-01,4.784538599264145931e-01,4.750522594718305514e-01,4.739596392247035772e-01,5.464505800419284798e-01,5.067728096325136988e-01,5.413881600141162709e-01,5.455442919968631621e-01,8.631025342496111419e-01,4.769801431914929557e-01,5.006262472388804952e-01
2.088464433699844247e-01,1.141495669978084271e-01,1.362050993994777803e-01,2.654389172682010134e-01,3.507652256931516610e-01,5.202995318864468421e-01,7.076268923095453411e-01,8.349886524794069009e-01,8.551209515646135406e-01,7.893557534616906235e-01,6.838049279097945243e-01,5.684323000754277766e-01,4.619827093116018468e-01,4.397193499049690812e-01,4.146737469329743742e-01,4.813047502064668470e-01,4.578440382497517835e-01,4.797849872136770166e-01,4.743005479466614882e-01,5.434726594947296707e-01,5.404719238576378704e-01,5.317003574482012107e-01,5.243758939610441150e-01,8.579602241314784328e-01,5.084869493545335351e-01,5.200759162183248296e-01
